absolute path,relative path,class
D:\Projects\Python\python\Lab5\dataset\2021.jpg,..\python\Lab5\dataset\2021.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5615.jpg,..\python\Lab5\dataset\5615.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\2502.jpg,..\python\Lab5\dataset\2502.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8234.jpg,..\python\Lab5\dataset\8234.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8635.jpg,..\python\Lab5\dataset\8635.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5733.jpg,..\python\Lab5\dataset\5733.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\8045.jpg,..\python\Lab5\dataset\8045.jpg,tiger
D:\Projects\Python\python\Lab5\dataset\5428.jpg,..\python\Lab5\dataset\5428.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0068.jpg,..\python\Lab5\dataset\0068.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6675.jpg,..\python\Lab5\dataset\6675.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7080.jpg,..\python\Lab5\dataset\7080.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2740.jpg,..\python\Lab5\dataset\2740.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7292.jpg,..\python\Lab5\dataset\7292.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5597.jpg,..\python\Lab5\dataset\5597.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4592.jpg,..\python\Lab5\dataset\4592.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4304.jpg,..\python\Lab5\dataset\4304.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5679.jpg,..\python\Lab5\dataset\5679.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3314.jpg,..\python\Lab5\dataset\3314.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8865.jpg,..\python\Lab5\dataset\8865.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5167.jpg,..\python\Lab5\dataset\5167.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4797.jpg,..\python\Lab5\dataset\4797.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2926.jpg,..\python\Lab5\dataset\2926.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1367.jpg,..\python\Lab5\dataset\1367.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6392.jpg,..\python\Lab5\dataset\6392.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9446.jpg,..\python\Lab5\dataset\9446.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9328.jpg,..\python\Lab5\dataset\9328.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6074.jpg,..\python\Lab5\dataset\6074.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6616.jpg,..\python\Lab5\dataset\6616.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3054.jpg,..\python\Lab5\dataset\3054.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6207.jpg,..\python\Lab5\dataset\6207.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8450.jpg,..\python\Lab5\dataset\8450.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9997.jpg,..\python\Lab5\dataset\9997.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1657.jpg,..\python\Lab5\dataset\1657.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5631.jpg,..\python\Lab5\dataset\5631.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7724.jpg,..\python\Lab5\dataset\7724.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2002.jpg,..\python\Lab5\dataset\2002.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4671.jpg,..\python\Lab5\dataset\4671.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6982.jpg,..\python\Lab5\dataset\6982.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2861.jpg,..\python\Lab5\dataset\2861.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6466.jpg,..\python\Lab5\dataset\6466.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5331.jpg,..\python\Lab5\dataset\5331.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3673.jpg,..\python\Lab5\dataset\3673.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7440.jpg,..\python\Lab5\dataset\7440.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9727.jpg,..\python\Lab5\dataset\9727.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9491.jpg,..\python\Lab5\dataset\9491.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5155.jpg,..\python\Lab5\dataset\5155.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2052.jpg,..\python\Lab5\dataset\2052.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4220.jpg,..\python\Lab5\dataset\4220.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5865.jpg,..\python\Lab5\dataset\5865.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6105.jpg,..\python\Lab5\dataset\6105.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4756.jpg,..\python\Lab5\dataset\4756.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9673.jpg,..\python\Lab5\dataset\9673.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8769.jpg,..\python\Lab5\dataset\8769.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8608.jpg,..\python\Lab5\dataset\8608.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4400.jpg,..\python\Lab5\dataset\4400.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5161.jpg,..\python\Lab5\dataset\5161.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7512.jpg,..\python\Lab5\dataset\7512.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9601.jpg,..\python\Lab5\dataset\9601.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3723.jpg,..\python\Lab5\dataset\3723.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0561.jpg,..\python\Lab5\dataset\0561.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0149.jpg,..\python\Lab5\dataset\0149.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3409.jpg,..\python\Lab5\dataset\3409.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3243.jpg,..\python\Lab5\dataset\3243.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2474.jpg,..\python\Lab5\dataset\2474.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0150.jpg,..\python\Lab5\dataset\0150.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8636.jpg,..\python\Lab5\dataset\8636.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8908.jpg,..\python\Lab5\dataset\8908.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7509.jpg,..\python\Lab5\dataset\7509.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9733.jpg,..\python\Lab5\dataset\9733.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5180.jpg,..\python\Lab5\dataset\5180.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8594.jpg,..\python\Lab5\dataset\8594.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5537.jpg,..\python\Lab5\dataset\5537.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9627.jpg,..\python\Lab5\dataset\9627.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7894.jpg,..\python\Lab5\dataset\7894.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2095.jpg,..\python\Lab5\dataset\2095.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0721.jpg,..\python\Lab5\dataset\0721.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6361.jpg,..\python\Lab5\dataset\6361.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8839.jpg,..\python\Lab5\dataset\8839.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2424.jpg,..\python\Lab5\dataset\2424.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7982.jpg,..\python\Lab5\dataset\7982.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3365.jpg,..\python\Lab5\dataset\3365.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8556.jpg,..\python\Lab5\dataset\8556.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8187.jpg,..\python\Lab5\dataset\8187.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8185.jpg,..\python\Lab5\dataset\8185.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8161.jpg,..\python\Lab5\dataset\8161.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6243.jpg,..\python\Lab5\dataset\6243.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3117.jpg,..\python\Lab5\dataset\3117.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6129.jpg,..\python\Lab5\dataset\6129.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8849.jpg,..\python\Lab5\dataset\8849.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3517.jpg,..\python\Lab5\dataset\3517.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4130.jpg,..\python\Lab5\dataset\4130.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7448.jpg,..\python\Lab5\dataset\7448.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2843.jpg,..\python\Lab5\dataset\2843.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2979.jpg,..\python\Lab5\dataset\2979.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7264.jpg,..\python\Lab5\dataset\7264.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5184.jpg,..\python\Lab5\dataset\5184.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3833.jpg,..\python\Lab5\dataset\3833.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5195.jpg,..\python\Lab5\dataset\5195.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7244.jpg,..\python\Lab5\dataset\7244.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4242.jpg,..\python\Lab5\dataset\4242.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2846.jpg,..\python\Lab5\dataset\2846.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0120.jpg,..\python\Lab5\dataset\0120.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8846.jpg,..\python\Lab5\dataset\8846.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2742.jpg,..\python\Lab5\dataset\2742.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2810.jpg,..\python\Lab5\dataset\2810.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0390.jpg,..\python\Lab5\dataset\0390.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5966.jpg,..\python\Lab5\dataset\5966.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9453.jpg,..\python\Lab5\dataset\9453.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5526.jpg,..\python\Lab5\dataset\5526.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5061.jpg,..\python\Lab5\dataset\5061.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7047.jpg,..\python\Lab5\dataset\7047.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7891.jpg,..\python\Lab5\dataset\7891.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4348.jpg,..\python\Lab5\dataset\4348.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8227.jpg,..\python\Lab5\dataset\8227.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3145.jpg,..\python\Lab5\dataset\3145.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4301.jpg,..\python\Lab5\dataset\4301.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4164.jpg,..\python\Lab5\dataset\4164.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6836.jpg,..\python\Lab5\dataset\6836.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8948.jpg,..\python\Lab5\dataset\8948.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3917.jpg,..\python\Lab5\dataset\3917.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2149.jpg,..\python\Lab5\dataset\2149.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3562.jpg,..\python\Lab5\dataset\3562.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7327.jpg,..\python\Lab5\dataset\7327.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8735.jpg,..\python\Lab5\dataset\8735.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0384.jpg,..\python\Lab5\dataset\0384.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7336.jpg,..\python\Lab5\dataset\7336.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2251.jpg,..\python\Lab5\dataset\2251.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3378.jpg,..\python\Lab5\dataset\3378.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8553.jpg,..\python\Lab5\dataset\8553.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4721.jpg,..\python\Lab5\dataset\4721.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8188.jpg,..\python\Lab5\dataset\8188.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3625.jpg,..\python\Lab5\dataset\3625.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3006.jpg,..\python\Lab5\dataset\3006.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9971.jpg,..\python\Lab5\dataset\9971.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7822.jpg,..\python\Lab5\dataset\7822.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6235.jpg,..\python\Lab5\dataset\6235.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0614.jpg,..\python\Lab5\dataset\0614.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2255.jpg,..\python\Lab5\dataset\2255.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6837.jpg,..\python\Lab5\dataset\6837.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9619.jpg,..\python\Lab5\dataset\9619.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9933.jpg,..\python\Lab5\dataset\9933.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6426.jpg,..\python\Lab5\dataset\6426.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7561.jpg,..\python\Lab5\dataset\7561.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9543.jpg,..\python\Lab5\dataset\9543.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4927.jpg,..\python\Lab5\dataset\4927.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0189.jpg,..\python\Lab5\dataset\0189.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6941.jpg,..\python\Lab5\dataset\6941.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1171.jpg,..\python\Lab5\dataset\1171.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8562.jpg,..\python\Lab5\dataset\8562.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5765.jpg,..\python\Lab5\dataset\5765.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8609.jpg,..\python\Lab5\dataset\8609.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9221.jpg,..\python\Lab5\dataset\9221.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1363.jpg,..\python\Lab5\dataset\1363.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2755.jpg,..\python\Lab5\dataset\2755.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1979.jpg,..\python\Lab5\dataset\1979.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2103.jpg,..\python\Lab5\dataset\2103.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9352.jpg,..\python\Lab5\dataset\9352.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0572.jpg,..\python\Lab5\dataset\0572.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2244.jpg,..\python\Lab5\dataset\2244.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8497.jpg,..\python\Lab5\dataset\8497.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6509.jpg,..\python\Lab5\dataset\6509.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8791.jpg,..\python\Lab5\dataset\8791.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7562.jpg,..\python\Lab5\dataset\7562.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9465.jpg,..\python\Lab5\dataset\9465.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3991.jpg,..\python\Lab5\dataset\3991.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5225.jpg,..\python\Lab5\dataset\5225.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3088.jpg,..\python\Lab5\dataset\3088.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5294.jpg,..\python\Lab5\dataset\5294.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5922.jpg,..\python\Lab5\dataset\5922.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3254.jpg,..\python\Lab5\dataset\3254.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4018.jpg,..\python\Lab5\dataset\4018.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0252.jpg,..\python\Lab5\dataset\0252.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3156.jpg,..\python\Lab5\dataset\3156.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6980.jpg,..\python\Lab5\dataset\6980.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5443.jpg,..\python\Lab5\dataset\5443.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6329.jpg,..\python\Lab5\dataset\6329.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5921.jpg,..\python\Lab5\dataset\5921.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1026.jpg,..\python\Lab5\dataset\1026.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4044.jpg,..\python\Lab5\dataset\4044.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6268.jpg,..\python\Lab5\dataset\6268.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8011.jpg,..\python\Lab5\dataset\8011.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1212.jpg,..\python\Lab5\dataset\1212.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5971.jpg,..\python\Lab5\dataset\5971.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3356.jpg,..\python\Lab5\dataset\3356.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6067.jpg,..\python\Lab5\dataset\6067.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1836.jpg,..\python\Lab5\dataset\1836.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3648.jpg,..\python\Lab5\dataset\3648.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0783.jpg,..\python\Lab5\dataset\0783.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0633.jpg,..\python\Lab5\dataset\0633.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8583.jpg,..\python\Lab5\dataset\8583.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7198.jpg,..\python\Lab5\dataset\7198.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0185.jpg,..\python\Lab5\dataset\0185.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8415.jpg,..\python\Lab5\dataset\8415.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4377.jpg,..\python\Lab5\dataset\4377.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8298.jpg,..\python\Lab5\dataset\8298.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9965.jpg,..\python\Lab5\dataset\9965.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2603.jpg,..\python\Lab5\dataset\2603.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3166.jpg,..\python\Lab5\dataset\3166.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5754.jpg,..\python\Lab5\dataset\5754.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2393.jpg,..\python\Lab5\dataset\2393.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3202.jpg,..\python\Lab5\dataset\3202.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1241.jpg,..\python\Lab5\dataset\1241.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3692.jpg,..\python\Lab5\dataset\3692.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8665.jpg,..\python\Lab5\dataset\8665.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0946.jpg,..\python\Lab5\dataset\0946.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6792.jpg,..\python\Lab5\dataset\6792.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8124.jpg,..\python\Lab5\dataset\8124.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6048.jpg,..\python\Lab5\dataset\6048.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6855.jpg,..\python\Lab5\dataset\6855.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0547.jpg,..\python\Lab5\dataset\0547.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1928.jpg,..\python\Lab5\dataset\1928.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4181.jpg,..\python\Lab5\dataset\4181.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1296.jpg,..\python\Lab5\dataset\1296.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2776.jpg,..\python\Lab5\dataset\2776.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7213.jpg,..\python\Lab5\dataset\7213.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3911.jpg,..\python\Lab5\dataset\3911.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9017.jpg,..\python\Lab5\dataset\9017.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0847.jpg,..\python\Lab5\dataset\0847.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7970.jpg,..\python\Lab5\dataset\7970.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3861.jpg,..\python\Lab5\dataset\3861.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2007.jpg,..\python\Lab5\dataset\2007.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6086.jpg,..\python\Lab5\dataset\6086.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2013.jpg,..\python\Lab5\dataset\2013.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8175.jpg,..\python\Lab5\dataset\8175.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3268.jpg,..\python\Lab5\dataset\3268.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0849.jpg,..\python\Lab5\dataset\0849.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4565.jpg,..\python\Lab5\dataset\4565.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9783.jpg,..\python\Lab5\dataset\9783.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9229.jpg,..\python\Lab5\dataset\9229.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0551.jpg,..\python\Lab5\dataset\0551.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0410.jpg,..\python\Lab5\dataset\0410.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5053.jpg,..\python\Lab5\dataset\5053.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2737.jpg,..\python\Lab5\dataset\2737.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8755.jpg,..\python\Lab5\dataset\8755.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2153.jpg,..\python\Lab5\dataset\2153.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7147.jpg,..\python\Lab5\dataset\7147.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4710.jpg,..\python\Lab5\dataset\4710.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9645.jpg,..\python\Lab5\dataset\9645.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7048.jpg,..\python\Lab5\dataset\7048.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5941.jpg,..\python\Lab5\dataset\5941.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4658.jpg,..\python\Lab5\dataset\4658.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5393.jpg,..\python\Lab5\dataset\5393.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8931.jpg,..\python\Lab5\dataset\8931.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4971.jpg,..\python\Lab5\dataset\4971.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6236.jpg,..\python\Lab5\dataset\6236.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3090.jpg,..\python\Lab5\dataset\3090.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0620.jpg,..\python\Lab5\dataset\0620.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2889.jpg,..\python\Lab5\dataset\2889.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7539.jpg,..\python\Lab5\dataset\7539.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3624.jpg,..\python\Lab5\dataset\3624.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6406.jpg,..\python\Lab5\dataset\6406.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2107.jpg,..\python\Lab5\dataset\2107.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3389.jpg,..\python\Lab5\dataset\3389.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3798.jpg,..\python\Lab5\dataset\3798.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4891.jpg,..\python\Lab5\dataset\4891.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5725.jpg,..\python\Lab5\dataset\5725.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3404.jpg,..\python\Lab5\dataset\3404.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0200.jpg,..\python\Lab5\dataset\0200.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6098.jpg,..\python\Lab5\dataset\6098.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6036.jpg,..\python\Lab5\dataset\6036.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4204.jpg,..\python\Lab5\dataset\4204.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3290.jpg,..\python\Lab5\dataset\3290.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3864.jpg,..\python\Lab5\dataset\3864.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8123.jpg,..\python\Lab5\dataset\8123.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4088.jpg,..\python\Lab5\dataset\4088.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8819.jpg,..\python\Lab5\dataset\8819.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2481.jpg,..\python\Lab5\dataset\2481.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1683.jpg,..\python\Lab5\dataset\1683.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5528.jpg,..\python\Lab5\dataset\5528.jpg,leopard
