absolute path,relative path,class
D:\Projects\Python\python\Lab4\dataset\tiger\1070.jpg,..\python\Lab4\dataset\tiger\1070.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1071.jpg,..\python\Lab4\dataset\tiger\1071.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1072.jpg,..\python\Lab4\dataset\tiger\1072.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1073.jpg,..\python\Lab4\dataset\tiger\1073.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1074.jpg,..\python\Lab4\dataset\tiger\1074.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1075.jpg,..\python\Lab4\dataset\tiger\1075.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1076.jpg,..\python\Lab4\dataset\tiger\1076.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1077.jpg,..\python\Lab4\dataset\tiger\1077.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1078.jpg,..\python\Lab4\dataset\tiger\1078.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1079.jpg,..\python\Lab4\dataset\tiger\1079.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1080.jpg,..\python\Lab4\dataset\tiger\1080.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1081.jpg,..\python\Lab4\dataset\tiger\1081.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1082.jpg,..\python\Lab4\dataset\tiger\1082.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1083.jpg,..\python\Lab4\dataset\tiger\1083.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1084.jpg,..\python\Lab4\dataset\tiger\1084.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1085.jpg,..\python\Lab4\dataset\tiger\1085.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1086.jpg,..\python\Lab4\dataset\tiger\1086.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1087.jpg,..\python\Lab4\dataset\tiger\1087.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1088.jpg,..\python\Lab4\dataset\tiger\1088.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1089.jpg,..\python\Lab4\dataset\tiger\1089.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1090.jpg,..\python\Lab4\dataset\tiger\1090.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1091.jpg,..\python\Lab4\dataset\tiger\1091.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1092.jpg,..\python\Lab4\dataset\tiger\1092.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1093.jpg,..\python\Lab4\dataset\tiger\1093.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1094.jpg,..\python\Lab4\dataset\tiger\1094.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1095.jpg,..\python\Lab4\dataset\tiger\1095.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1096.jpg,..\python\Lab4\dataset\tiger\1096.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1097.jpg,..\python\Lab4\dataset\tiger\1097.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1098.jpg,..\python\Lab4\dataset\tiger\1098.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1099.jpg,..\python\Lab4\dataset\tiger\1099.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1100.jpg,..\python\Lab4\dataset\tiger\1100.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1101.jpg,..\python\Lab4\dataset\tiger\1101.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1102.jpg,..\python\Lab4\dataset\tiger\1102.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1103.jpg,..\python\Lab4\dataset\tiger\1103.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1104.jpg,..\python\Lab4\dataset\tiger\1104.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1105.jpg,..\python\Lab4\dataset\tiger\1105.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1106.jpg,..\python\Lab4\dataset\tiger\1106.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1107.jpg,..\python\Lab4\dataset\tiger\1107.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\tiger\1108.jpg,..\python\Lab4\dataset\tiger\1108.jpg,tiger
D:\Projects\Python\python\Lab4\dataset\leopard\0000.jpg,..\python\Lab4\dataset\leopard\0000.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0001.jpg,..\python\Lab4\dataset\leopard\0001.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0002.jpg,..\python\Lab4\dataset\leopard\0002.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0003.jpg,..\python\Lab4\dataset\leopard\0003.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0004.jpg,..\python\Lab4\dataset\leopard\0004.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0005.jpg,..\python\Lab4\dataset\leopard\0005.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0006.jpg,..\python\Lab4\dataset\leopard\0006.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0007.jpg,..\python\Lab4\dataset\leopard\0007.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0008.jpg,..\python\Lab4\dataset\leopard\0008.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0009.jpg,..\python\Lab4\dataset\leopard\0009.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0010.jpg,..\python\Lab4\dataset\leopard\0010.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0011.jpg,..\python\Lab4\dataset\leopard\0011.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0012.jpg,..\python\Lab4\dataset\leopard\0012.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0013.jpg,..\python\Lab4\dataset\leopard\0013.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0014.jpg,..\python\Lab4\dataset\leopard\0014.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0015.jpg,..\python\Lab4\dataset\leopard\0015.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0016.jpg,..\python\Lab4\dataset\leopard\0016.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0017.jpg,..\python\Lab4\dataset\leopard\0017.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0018.jpg,..\python\Lab4\dataset\leopard\0018.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0019.jpg,..\python\Lab4\dataset\leopard\0019.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0020.jpg,..\python\Lab4\dataset\leopard\0020.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0021.jpg,..\python\Lab4\dataset\leopard\0021.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0022.jpg,..\python\Lab4\dataset\leopard\0022.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0023.jpg,..\python\Lab4\dataset\leopard\0023.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0024.jpg,..\python\Lab4\dataset\leopard\0024.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0025.jpg,..\python\Lab4\dataset\leopard\0025.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0026.jpg,..\python\Lab4\dataset\leopard\0026.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0027.jpg,..\python\Lab4\dataset\leopard\0027.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0028.jpg,..\python\Lab4\dataset\leopard\0028.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0029.jpg,..\python\Lab4\dataset\leopard\0029.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0030.jpg,..\python\Lab4\dataset\leopard\0030.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0031.jpg,..\python\Lab4\dataset\leopard\0031.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0032.jpg,..\python\Lab4\dataset\leopard\0032.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0033.jpg,..\python\Lab4\dataset\leopard\0033.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0034.jpg,..\python\Lab4\dataset\leopard\0034.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0035.jpg,..\python\Lab4\dataset\leopard\0035.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0036.jpg,..\python\Lab4\dataset\leopard\0036.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0037.jpg,..\python\Lab4\dataset\leopard\0037.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0038.jpg,..\python\Lab4\dataset\leopard\0038.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0039.jpg,..\python\Lab4\dataset\leopard\0039.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0040.jpg,..\python\Lab4\dataset\leopard\0040.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0041.jpg,..\python\Lab4\dataset\leopard\0041.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0042.jpg,..\python\Lab4\dataset\leopard\0042.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0043.jpg,..\python\Lab4\dataset\leopard\0043.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0044.jpg,..\python\Lab4\dataset\leopard\0044.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0045.jpg,..\python\Lab4\dataset\leopard\0045.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0046.jpg,..\python\Lab4\dataset\leopard\0046.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0047.jpg,..\python\Lab4\dataset\leopard\0047.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0048.jpg,..\python\Lab4\dataset\leopard\0048.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0049.jpg,..\python\Lab4\dataset\leopard\0049.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0050.jpg,..\python\Lab4\dataset\leopard\0050.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0051.jpg,..\python\Lab4\dataset\leopard\0051.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0052.jpg,..\python\Lab4\dataset\leopard\0052.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0053.jpg,..\python\Lab4\dataset\leopard\0053.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0054.jpg,..\python\Lab4\dataset\leopard\0054.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0055.jpg,..\python\Lab4\dataset\leopard\0055.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0056.jpg,..\python\Lab4\dataset\leopard\0056.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0057.jpg,..\python\Lab4\dataset\leopard\0057.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0058.jpg,..\python\Lab4\dataset\leopard\0058.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0059.jpg,..\python\Lab4\dataset\leopard\0059.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0060.jpg,..\python\Lab4\dataset\leopard\0060.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0061.jpg,..\python\Lab4\dataset\leopard\0061.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0062.jpg,..\python\Lab4\dataset\leopard\0062.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0063.jpg,..\python\Lab4\dataset\leopard\0063.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0064.jpg,..\python\Lab4\dataset\leopard\0064.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0065.jpg,..\python\Lab4\dataset\leopard\0065.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0066.jpg,..\python\Lab4\dataset\leopard\0066.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0067.jpg,..\python\Lab4\dataset\leopard\0067.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0068.jpg,..\python\Lab4\dataset\leopard\0068.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0069.jpg,..\python\Lab4\dataset\leopard\0069.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0070.jpg,..\python\Lab4\dataset\leopard\0070.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0071.jpg,..\python\Lab4\dataset\leopard\0071.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0072.jpg,..\python\Lab4\dataset\leopard\0072.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0073.jpg,..\python\Lab4\dataset\leopard\0073.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0074.jpg,..\python\Lab4\dataset\leopard\0074.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0075.jpg,..\python\Lab4\dataset\leopard\0075.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0076.jpg,..\python\Lab4\dataset\leopard\0076.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0077.jpg,..\python\Lab4\dataset\leopard\0077.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0078.jpg,..\python\Lab4\dataset\leopard\0078.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0079.jpg,..\python\Lab4\dataset\leopard\0079.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0080.jpg,..\python\Lab4\dataset\leopard\0080.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0081.jpg,..\python\Lab4\dataset\leopard\0081.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0082.jpg,..\python\Lab4\dataset\leopard\0082.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0083.jpg,..\python\Lab4\dataset\leopard\0083.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0084.jpg,..\python\Lab4\dataset\leopard\0084.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0085.jpg,..\python\Lab4\dataset\leopard\0085.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0086.jpg,..\python\Lab4\dataset\leopard\0086.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0087.jpg,..\python\Lab4\dataset\leopard\0087.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0088.jpg,..\python\Lab4\dataset\leopard\0088.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0089.jpg,..\python\Lab4\dataset\leopard\0089.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0090.jpg,..\python\Lab4\dataset\leopard\0090.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0091.jpg,..\python\Lab4\dataset\leopard\0091.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0092.jpg,..\python\Lab4\dataset\leopard\0092.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0093.jpg,..\python\Lab4\dataset\leopard\0093.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0094.jpg,..\python\Lab4\dataset\leopard\0094.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0095.jpg,..\python\Lab4\dataset\leopard\0095.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0096.jpg,..\python\Lab4\dataset\leopard\0096.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0097.jpg,..\python\Lab4\dataset\leopard\0097.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0098.jpg,..\python\Lab4\dataset\leopard\0098.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0099.jpg,..\python\Lab4\dataset\leopard\0099.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0100.jpg,..\python\Lab4\dataset\leopard\0100.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0101.jpg,..\python\Lab4\dataset\leopard\0101.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0102.jpg,..\python\Lab4\dataset\leopard\0102.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0103.jpg,..\python\Lab4\dataset\leopard\0103.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0104.jpg,..\python\Lab4\dataset\leopard\0104.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0105.jpg,..\python\Lab4\dataset\leopard\0105.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0106.jpg,..\python\Lab4\dataset\leopard\0106.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0107.jpg,..\python\Lab4\dataset\leopard\0107.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0108.jpg,..\python\Lab4\dataset\leopard\0108.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0109.jpg,..\python\Lab4\dataset\leopard\0109.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0110.jpg,..\python\Lab4\dataset\leopard\0110.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0111.jpg,..\python\Lab4\dataset\leopard\0111.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0112.jpg,..\python\Lab4\dataset\leopard\0112.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0113.jpg,..\python\Lab4\dataset\leopard\0113.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0114.jpg,..\python\Lab4\dataset\leopard\0114.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0115.jpg,..\python\Lab4\dataset\leopard\0115.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0116.jpg,..\python\Lab4\dataset\leopard\0116.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0117.jpg,..\python\Lab4\dataset\leopard\0117.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0118.jpg,..\python\Lab4\dataset\leopard\0118.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0119.jpg,..\python\Lab4\dataset\leopard\0119.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0120.jpg,..\python\Lab4\dataset\leopard\0120.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0121.jpg,..\python\Lab4\dataset\leopard\0121.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0122.jpg,..\python\Lab4\dataset\leopard\0122.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0123.jpg,..\python\Lab4\dataset\leopard\0123.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0124.jpg,..\python\Lab4\dataset\leopard\0124.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0125.jpg,..\python\Lab4\dataset\leopard\0125.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0126.jpg,..\python\Lab4\dataset\leopard\0126.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0127.jpg,..\python\Lab4\dataset\leopard\0127.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0128.jpg,..\python\Lab4\dataset\leopard\0128.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0129.jpg,..\python\Lab4\dataset\leopard\0129.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0130.jpg,..\python\Lab4\dataset\leopard\0130.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0131.jpg,..\python\Lab4\dataset\leopard\0131.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0132.jpg,..\python\Lab4\dataset\leopard\0132.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0133.jpg,..\python\Lab4\dataset\leopard\0133.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0134.jpg,..\python\Lab4\dataset\leopard\0134.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0135.jpg,..\python\Lab4\dataset\leopard\0135.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0136.jpg,..\python\Lab4\dataset\leopard\0136.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0137.jpg,..\python\Lab4\dataset\leopard\0137.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0138.jpg,..\python\Lab4\dataset\leopard\0138.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0139.jpg,..\python\Lab4\dataset\leopard\0139.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0140.jpg,..\python\Lab4\dataset\leopard\0140.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0141.jpg,..\python\Lab4\dataset\leopard\0141.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0142.jpg,..\python\Lab4\dataset\leopard\0142.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0143.jpg,..\python\Lab4\dataset\leopard\0143.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0144.jpg,..\python\Lab4\dataset\leopard\0144.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0145.jpg,..\python\Lab4\dataset\leopard\0145.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0146.jpg,..\python\Lab4\dataset\leopard\0146.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0147.jpg,..\python\Lab4\dataset\leopard\0147.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0148.jpg,..\python\Lab4\dataset\leopard\0148.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0149.jpg,..\python\Lab4\dataset\leopard\0149.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0150.jpg,..\python\Lab4\dataset\leopard\0150.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0151.jpg,..\python\Lab4\dataset\leopard\0151.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0152.jpg,..\python\Lab4\dataset\leopard\0152.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0153.jpg,..\python\Lab4\dataset\leopard\0153.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0154.jpg,..\python\Lab4\dataset\leopard\0154.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0155.jpg,..\python\Lab4\dataset\leopard\0155.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0156.jpg,..\python\Lab4\dataset\leopard\0156.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0157.jpg,..\python\Lab4\dataset\leopard\0157.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0158.jpg,..\python\Lab4\dataset\leopard\0158.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0159.jpg,..\python\Lab4\dataset\leopard\0159.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0160.jpg,..\python\Lab4\dataset\leopard\0160.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0161.jpg,..\python\Lab4\dataset\leopard\0161.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0162.jpg,..\python\Lab4\dataset\leopard\0162.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0163.jpg,..\python\Lab4\dataset\leopard\0163.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0164.jpg,..\python\Lab4\dataset\leopard\0164.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0165.jpg,..\python\Lab4\dataset\leopard\0165.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0166.jpg,..\python\Lab4\dataset\leopard\0166.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0167.jpg,..\python\Lab4\dataset\leopard\0167.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0168.jpg,..\python\Lab4\dataset\leopard\0168.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0169.jpg,..\python\Lab4\dataset\leopard\0169.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0170.jpg,..\python\Lab4\dataset\leopard\0170.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0171.jpg,..\python\Lab4\dataset\leopard\0171.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0172.jpg,..\python\Lab4\dataset\leopard\0172.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0173.jpg,..\python\Lab4\dataset\leopard\0173.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0174.jpg,..\python\Lab4\dataset\leopard\0174.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0175.jpg,..\python\Lab4\dataset\leopard\0175.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0176.jpg,..\python\Lab4\dataset\leopard\0176.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0177.jpg,..\python\Lab4\dataset\leopard\0177.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0178.jpg,..\python\Lab4\dataset\leopard\0178.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0179.jpg,..\python\Lab4\dataset\leopard\0179.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0180.jpg,..\python\Lab4\dataset\leopard\0180.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0181.jpg,..\python\Lab4\dataset\leopard\0181.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0182.jpg,..\python\Lab4\dataset\leopard\0182.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0183.jpg,..\python\Lab4\dataset\leopard\0183.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0184.jpg,..\python\Lab4\dataset\leopard\0184.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0185.jpg,..\python\Lab4\dataset\leopard\0185.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0186.jpg,..\python\Lab4\dataset\leopard\0186.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0187.jpg,..\python\Lab4\dataset\leopard\0187.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0188.jpg,..\python\Lab4\dataset\leopard\0188.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0189.jpg,..\python\Lab4\dataset\leopard\0189.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0190.jpg,..\python\Lab4\dataset\leopard\0190.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0191.jpg,..\python\Lab4\dataset\leopard\0191.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0192.jpg,..\python\Lab4\dataset\leopard\0192.jpg,leopard
D:\Projects\Python\python\Lab4\dataset\leopard\0193.jpg,..\python\Lab4\dataset\leopard\0193.jpg,leopard
