,absolute_path,class_mark,numerical_class_mark,width,height,channels
606,D:\Projects\Python\python\Lab4\dataset\tiger\0606.jpg,tiger,0,477,320,3
607,D:\Projects\Python\python\Lab4\dataset\tiger\0607.jpg,tiger,0,320,320,3
608,D:\Projects\Python\python\Lab4\dataset\tiger\0608.jpg,tiger,0,480,310,3
609,D:\Projects\Python\python\Lab4\dataset\tiger\0609.jpg,tiger,0,213,320,3
610,D:\Projects\Python\python\Lab4\dataset\tiger\0610.jpg,tiger,0,480,318,3
611,D:\Projects\Python\python\Lab4\dataset\tiger\0611.jpg,tiger,0,480,320,3
612,D:\Projects\Python\python\Lab4\dataset\tiger\0612.jpg,tiger,0,480,270,3
613,D:\Projects\Python\python\Lab4\dataset\tiger\0613.jpg,tiger,0,480,300,3
614,D:\Projects\Python\python\Lab4\dataset\tiger\0614.jpg,tiger,0,430,320,3
615,D:\Projects\Python\python\Lab4\dataset\tiger\0615.jpg,tiger,0,480,300,3
616,D:\Projects\Python\python\Lab4\dataset\tiger\0616.jpg,tiger,0,480,270,3
617,D:\Projects\Python\python\Lab4\dataset\tiger\0617.jpg,tiger,0,480,320,3
618,D:\Projects\Python\python\Lab4\dataset\tiger\0618.jpg,tiger,0,480,312,3
619,D:\Projects\Python\python\Lab4\dataset\tiger\0619.jpg,tiger,0,480,319,3
620,D:\Projects\Python\python\Lab4\dataset\tiger\0620.jpg,tiger,0,480,270,3
621,D:\Projects\Python\python\Lab4\dataset\tiger\0621.jpg,tiger,0,480,320,3
622,D:\Projects\Python\python\Lab4\dataset\tiger\0622.jpg,tiger,0,480,320,3
623,D:\Projects\Python\python\Lab4\dataset\tiger\0623.jpg,tiger,0,480,300,3
624,D:\Projects\Python\python\Lab4\dataset\tiger\0624.jpg,tiger,0,438,320,3
625,D:\Projects\Python\python\Lab4\dataset\tiger\0625.jpg,tiger,0,427,320,3
626,D:\Projects\Python\python\Lab4\dataset\tiger\0626.jpg,tiger,0,450,320,3
627,D:\Projects\Python\python\Lab4\dataset\tiger\0627.jpg,tiger,0,480,270,3
628,D:\Projects\Python\python\Lab4\dataset\tiger\0628.jpg,tiger,0,480,300,3
629,D:\Projects\Python\python\Lab4\dataset\tiger\0629.jpg,tiger,0,480,320,3
630,D:\Projects\Python\python\Lab4\dataset\tiger\0630.jpg,tiger,0,480,300,3
631,D:\Projects\Python\python\Lab4\dataset\tiger\0631.jpg,tiger,0,480,320,3
632,D:\Projects\Python\python\Lab4\dataset\tiger\0632.jpg,tiger,0,480,320,3
633,D:\Projects\Python\python\Lab4\dataset\tiger\0633.jpg,tiger,0,480,300,3
634,D:\Projects\Python\python\Lab4\dataset\tiger\0634.jpg,tiger,0,480,320,3
635,D:\Projects\Python\python\Lab4\dataset\tiger\0635.jpg,tiger,0,480,300,3
636,D:\Projects\Python\python\Lab4\dataset\tiger\0636.jpg,tiger,0,480,300,3
637,D:\Projects\Python\python\Lab4\dataset\tiger\0637.jpg,tiger,0,427,320,3
638,D:\Projects\Python\python\Lab4\dataset\tiger\0638.jpg,tiger,0,413,320,3
639,D:\Projects\Python\python\Lab4\dataset\tiger\0639.jpg,tiger,0,480,300,3
640,D:\Projects\Python\python\Lab4\dataset\tiger\0640.jpg,tiger,0,427,320,3
641,D:\Projects\Python\python\Lab4\dataset\tiger\0641.jpg,tiger,0,480,317,3
642,D:\Projects\Python\python\Lab4\dataset\tiger\0642.jpg,tiger,0,480,319,3
643,D:\Projects\Python\python\Lab4\dataset\tiger\0643.jpg,tiger,0,480,320,3
644,D:\Projects\Python\python\Lab4\dataset\tiger\0644.jpg,tiger,0,480,300,3
645,D:\Projects\Python\python\Lab4\dataset\tiger\0645.jpg,tiger,0,480,320,3
646,D:\Projects\Python\python\Lab4\dataset\tiger\0646.jpg,tiger,0,480,320,3
647,D:\Projects\Python\python\Lab4\dataset\tiger\0647.jpg,tiger,0,427,320,3
648,D:\Projects\Python\python\Lab4\dataset\tiger\0648.jpg,tiger,0,480,300,3
649,D:\Projects\Python\python\Lab4\dataset\tiger\0649.jpg,tiger,0,480,270,3
650,D:\Projects\Python\python\Lab4\dataset\tiger\0650.jpg,tiger,0,480,320,3
651,D:\Projects\Python\python\Lab4\dataset\tiger\0651.jpg,tiger,0,320,320,3
652,D:\Projects\Python\python\Lab4\dataset\tiger\0652.jpg,tiger,0,480,270,3
653,D:\Projects\Python\python\Lab4\dataset\tiger\0653.jpg,tiger,0,480,270,3
654,D:\Projects\Python\python\Lab4\dataset\tiger\0654.jpg,tiger,0,480,320,3
655,D:\Projects\Python\python\Lab4\dataset\tiger\0655.jpg,tiger,0,480,270,3
656,D:\Projects\Python\python\Lab4\dataset\tiger\0656.jpg,tiger,0,240,320,3
657,D:\Projects\Python\python\Lab4\dataset\tiger\0657.jpg,tiger,0,320,320,3
658,D:\Projects\Python\python\Lab4\dataset\tiger\0658.jpg,tiger,0,480,320,3
659,D:\Projects\Python\python\Lab4\dataset\tiger\0659.jpg,tiger,0,480,302,3
660,D:\Projects\Python\python\Lab4\dataset\tiger\0660.jpg,tiger,0,427,320,3
661,D:\Projects\Python\python\Lab4\dataset\tiger\0661.jpg,tiger,0,480,300,3
662,D:\Projects\Python\python\Lab4\dataset\tiger\0662.jpg,tiger,0,319,320,3
663,D:\Projects\Python\python\Lab4\dataset\tiger\0663.jpg,tiger,0,320,320,3
664,D:\Projects\Python\python\Lab4\dataset\tiger\0664.jpg,tiger,0,480,319,3
665,D:\Projects\Python\python\Lab4\dataset\tiger\0665.jpg,tiger,0,480,300,3
666,D:\Projects\Python\python\Lab4\dataset\tiger\0666.jpg,tiger,0,410,320,3
667,D:\Projects\Python\python\Lab4\dataset\tiger\0667.jpg,tiger,0,480,320,3
668,D:\Projects\Python\python\Lab4\dataset\tiger\0668.jpg,tiger,0,410,320,3
669,D:\Projects\Python\python\Lab4\dataset\tiger\0669.jpg,tiger,0,228,320,3
670,D:\Projects\Python\python\Lab4\dataset\tiger\0670.jpg,tiger,0,480,300,3
671,D:\Projects\Python\python\Lab4\dataset\tiger\0671.jpg,tiger,0,480,270,3
672,D:\Projects\Python\python\Lab4\dataset\tiger\0672.jpg,tiger,0,480,320,3
673,D:\Projects\Python\python\Lab4\dataset\tiger\0673.jpg,tiger,0,480,320,3
674,D:\Projects\Python\python\Lab4\dataset\tiger\0674.jpg,tiger,0,480,320,3
675,D:\Projects\Python\python\Lab4\dataset\tiger\0675.jpg,tiger,0,426,320,3
676,D:\Projects\Python\python\Lab4\dataset\tiger\0676.jpg,tiger,0,480,270,3
677,D:\Projects\Python\python\Lab4\dataset\tiger\0677.jpg,tiger,0,480,300,3
678,D:\Projects\Python\python\Lab4\dataset\tiger\0678.jpg,tiger,0,213,320,3
679,D:\Projects\Python\python\Lab4\dataset\tiger\0679.jpg,tiger,0,480,300,3
680,D:\Projects\Python\python\Lab4\dataset\tiger\0680.jpg,tiger,0,480,320,3
681,D:\Projects\Python\python\Lab4\dataset\tiger\0681.jpg,tiger,0,480,270,3
682,D:\Projects\Python\python\Lab4\dataset\tiger\0682.jpg,tiger,0,400,320,3
683,D:\Projects\Python\python\Lab4\dataset\tiger\0683.jpg,tiger,0,480,300,3
684,D:\Projects\Python\python\Lab4\dataset\tiger\0684.jpg,tiger,0,480,319,3
685,D:\Projects\Python\python\Lab4\dataset\tiger\0685.jpg,tiger,0,480,320,3
686,D:\Projects\Python\python\Lab4\dataset\tiger\0686.jpg,tiger,0,480,300,3
687,D:\Projects\Python\python\Lab4\dataset\tiger\0687.jpg,tiger,0,415,320,3
688,D:\Projects\Python\python\Lab4\dataset\tiger\0688.jpg,tiger,0,480,320,3
689,D:\Projects\Python\python\Lab4\dataset\tiger\0689.jpg,tiger,0,232,320,3
690,D:\Projects\Python\python\Lab4\dataset\tiger\0690.jpg,tiger,0,480,320,3
691,D:\Projects\Python\python\Lab4\dataset\tiger\0691.jpg,tiger,0,480,270,3
692,D:\Projects\Python\python\Lab4\dataset\tiger\0692.jpg,tiger,0,400,320,3
693,D:\Projects\Python\python\Lab4\dataset\tiger\0693.jpg,tiger,0,480,300,3
694,D:\Projects\Python\python\Lab4\dataset\tiger\0694.jpg,tiger,0,480,319,3
695,D:\Projects\Python\python\Lab4\dataset\tiger\0695.jpg,tiger,0,480,320,3
696,D:\Projects\Python\python\Lab4\dataset\tiger\0696.jpg,tiger,0,480,300,3
697,D:\Projects\Python\python\Lab4\dataset\tiger\0697.jpg,tiger,0,415,320,3
698,D:\Projects\Python\python\Lab4\dataset\tiger\0698.jpg,tiger,0,480,320,3
699,D:\Projects\Python\python\Lab4\dataset\tiger\0699.jpg,tiger,0,232,320,3
700,D:\Projects\Python\python\Lab4\dataset\tiger\0700.jpg,tiger,0,480,320,3
701,D:\Projects\Python\python\Lab4\dataset\tiger\0701.jpg,tiger,0,427,320,3
702,D:\Projects\Python\python\Lab4\dataset\tiger\0702.jpg,tiger,0,480,320,3
703,D:\Projects\Python\python\Lab4\dataset\tiger\0703.jpg,tiger,0,444,320,3
704,D:\Projects\Python\python\Lab4\dataset\tiger\0704.jpg,tiger,0,480,270,3
705,D:\Projects\Python\python\Lab4\dataset\tiger\0705.jpg,tiger,0,480,270,3
706,D:\Projects\Python\python\Lab4\dataset\tiger\0706.jpg,tiger,0,480,270,3
707,D:\Projects\Python\python\Lab4\dataset\tiger\0707.jpg,tiger,0,480,319,3
708,D:\Projects\Python\python\Lab4\dataset\tiger\0708.jpg,tiger,0,480,287,3
709,D:\Projects\Python\python\Lab4\dataset\tiger\0709.jpg,tiger,0,249,320,3
710,D:\Projects\Python\python\Lab4\dataset\tiger\0710.jpg,tiger,0,480,319,3
711,D:\Projects\Python\python\Lab4\dataset\tiger\0711.jpg,tiger,0,480,300,3
712,D:\Projects\Python\python\Lab4\dataset\tiger\0712.jpg,tiger,0,400,320,3
713,D:\Projects\Python\python\Lab4\dataset\tiger\0713.jpg,tiger,0,480,300,3
714,D:\Projects\Python\python\Lab4\dataset\tiger\0714.jpg,tiger,0,480,306,3
715,D:\Projects\Python\python\Lab4\dataset\tiger\0715.jpg,tiger,0,427,320,3
716,D:\Projects\Python\python\Lab4\dataset\tiger\0716.jpg,tiger,0,480,320,3
717,D:\Projects\Python\python\Lab4\dataset\tiger\0717.jpg,tiger,0,359,320,3
718,D:\Projects\Python\python\Lab4\dataset\tiger\0718.jpg,tiger,0,256,320,3
719,D:\Projects\Python\python\Lab4\dataset\tiger\0719.jpg,tiger,0,480,300,3
720,D:\Projects\Python\python\Lab4\dataset\tiger\0720.jpg,tiger,0,480,270,3
721,D:\Projects\Python\python\Lab4\dataset\tiger\0721.jpg,tiger,0,480,320,3
722,D:\Projects\Python\python\Lab4\dataset\tiger\0722.jpg,tiger,0,480,320,3
723,D:\Projects\Python\python\Lab4\dataset\tiger\0723.jpg,tiger,0,320,320,3
724,D:\Projects\Python\python\Lab4\dataset\tiger\0724.jpg,tiger,0,480,300,3
725,D:\Projects\Python\python\Lab4\dataset\tiger\0725.jpg,tiger,0,480,270,3
726,D:\Projects\Python\python\Lab4\dataset\tiger\0726.jpg,tiger,0,480,306,3
727,D:\Projects\Python\python\Lab4\dataset\tiger\0727.jpg,tiger,0,480,306,3
728,D:\Projects\Python\python\Lab4\dataset\tiger\0728.jpg,tiger,0,480,300,3
729,D:\Projects\Python\python\Lab4\dataset\tiger\0729.jpg,tiger,0,480,306,3
730,D:\Projects\Python\python\Lab4\dataset\tiger\0730.jpg,tiger,0,446,320,3
731,D:\Projects\Python\python\Lab4\dataset\tiger\0731.jpg,tiger,0,480,291,3
732,D:\Projects\Python\python\Lab4\dataset\tiger\0732.jpg,tiger,0,480,320,3
733,D:\Projects\Python\python\Lab4\dataset\tiger\0733.jpg,tiger,0,480,300,3
734,D:\Projects\Python\python\Lab4\dataset\tiger\0734.jpg,tiger,0,480,306,3
735,D:\Projects\Python\python\Lab4\dataset\tiger\0735.jpg,tiger,0,408,320,3
736,D:\Projects\Python\python\Lab4\dataset\tiger\0736.jpg,tiger,0,480,319,3
737,D:\Projects\Python\python\Lab4\dataset\tiger\0737.jpg,tiger,0,480,318,3
738,D:\Projects\Python\python\Lab4\dataset\tiger\0738.jpg,tiger,0,480,270,3
739,D:\Projects\Python\python\Lab4\dataset\tiger\0739.jpg,tiger,0,320,320,3
740,D:\Projects\Python\python\Lab4\dataset\tiger\0740.jpg,tiger,0,480,318,3
741,D:\Projects\Python\python\Lab4\dataset\tiger\0741.jpg,tiger,0,480,300,3
742,D:\Projects\Python\python\Lab4\dataset\tiger\0742.jpg,tiger,0,478,320,3
743,D:\Projects\Python\python\Lab4\dataset\tiger\0743.jpg,tiger,0,480,306,3
744,D:\Projects\Python\python\Lab4\dataset\tiger\0744.jpg,tiger,0,480,300,3
745,D:\Projects\Python\python\Lab4\dataset\tiger\0745.jpg,tiger,0,480,320,3
746,D:\Projects\Python\python\Lab4\dataset\tiger\0746.jpg,tiger,0,369,320,3
747,D:\Projects\Python\python\Lab4\dataset\tiger\0747.jpg,tiger,0,480,300,3
748,D:\Projects\Python\python\Lab4\dataset\tiger\0748.jpg,tiger,0,279,320,3
749,D:\Projects\Python\python\Lab4\dataset\tiger\0749.jpg,tiger,0,427,320,3
750,D:\Projects\Python\python\Lab4\dataset\tiger\0750.jpg,tiger,0,480,320,3
751,D:\Projects\Python\python\Lab4\dataset\tiger\0751.jpg,tiger,0,480,300,3
752,D:\Projects\Python\python\Lab4\dataset\tiger\0752.jpg,tiger,0,480,300,3
753,D:\Projects\Python\python\Lab4\dataset\tiger\0753.jpg,tiger,0,469,320,3
754,D:\Projects\Python\python\Lab4\dataset\tiger\0754.jpg,tiger,0,480,300,3
755,D:\Projects\Python\python\Lab4\dataset\tiger\0755.jpg,tiger,0,480,300,3
756,D:\Projects\Python\python\Lab4\dataset\tiger\0756.jpg,tiger,0,480,319,3
757,D:\Projects\Python\python\Lab4\dataset\tiger\0757.jpg,tiger,0,480,270,3
758,D:\Projects\Python\python\Lab4\dataset\tiger\0758.jpg,tiger,0,439,320,3
759,D:\Projects\Python\python\Lab4\dataset\tiger\0759.jpg,tiger,0,213,320,3
760,D:\Projects\Python\python\Lab4\dataset\tiger\0760.jpg,tiger,0,480,300,3
761,D:\Projects\Python\python\Lab4\dataset\tiger\0761.jpg,tiger,0,480,300,3
762,D:\Projects\Python\python\Lab4\dataset\tiger\0762.jpg,tiger,0,480,306,3
763,D:\Projects\Python\python\Lab4\dataset\tiger\0763.jpg,tiger,0,257,320,3
764,D:\Projects\Python\python\Lab4\dataset\tiger\0764.jpg,tiger,0,478,320,3
765,D:\Projects\Python\python\Lab4\dataset\tiger\0765.jpg,tiger,0,480,270,3
766,D:\Projects\Python\python\Lab4\dataset\tiger\0766.jpg,tiger,0,480,320,3
767,D:\Projects\Python\python\Lab4\dataset\tiger\0767.jpg,tiger,0,480,317,3
768,D:\Projects\Python\python\Lab4\dataset\tiger\0768.jpg,tiger,0,320,320,3
769,D:\Projects\Python\python\Lab4\dataset\tiger\0769.jpg,tiger,0,427,320,3
770,D:\Projects\Python\python\Lab4\dataset\tiger\0770.jpg,tiger,0,346,320,3
771,D:\Projects\Python\python\Lab4\dataset\tiger\0771.jpg,tiger,0,480,319,3
772,D:\Projects\Python\python\Lab4\dataset\tiger\0772.jpg,tiger,0,480,270,3
773,D:\Projects\Python\python\Lab4\dataset\tiger\0773.jpg,tiger,0,480,319,3
774,D:\Projects\Python\python\Lab4\dataset\tiger\0774.jpg,tiger,0,427,320,3
775,D:\Projects\Python\python\Lab4\dataset\tiger\0775.jpg,tiger,0,320,320,3
776,D:\Projects\Python\python\Lab4\dataset\tiger\0776.jpg,tiger,0,480,270,3
777,D:\Projects\Python\python\Lab4\dataset\tiger\0777.jpg,tiger,0,427,320,3
778,D:\Projects\Python\python\Lab4\dataset\tiger\0778.jpg,tiger,0,480,270,3
779,D:\Projects\Python\python\Lab4\dataset\tiger\0779.jpg,tiger,0,480,318,3
780,D:\Projects\Python\python\Lab4\dataset\tiger\0780.jpg,tiger,0,397,320,3
781,D:\Projects\Python\python\Lab4\dataset\tiger\0781.jpg,tiger,0,468,320,3
782,D:\Projects\Python\python\Lab4\dataset\tiger\0782.jpg,tiger,0,480,320,3
783,D:\Projects\Python\python\Lab4\dataset\tiger\0783.jpg,tiger,0,480,270,3
784,D:\Projects\Python\python\Lab4\dataset\tiger\0784.jpg,tiger,0,480,320,3
785,D:\Projects\Python\python\Lab4\dataset\tiger\0785.jpg,tiger,0,435,320,3
786,D:\Projects\Python\python\Lab4\dataset\tiger\0786.jpg,tiger,0,480,320,3
787,D:\Projects\Python\python\Lab4\dataset\tiger\0787.jpg,tiger,0,294,320,3
788,D:\Projects\Python\python\Lab4\dataset\tiger\0788.jpg,tiger,0,480,300,3
789,D:\Projects\Python\python\Lab4\dataset\tiger\0789.jpg,tiger,0,480,320,3
790,D:\Projects\Python\python\Lab4\dataset\tiger\0790.jpg,tiger,0,480,300,3
791,D:\Projects\Python\python\Lab4\dataset\tiger\0791.jpg,tiger,0,480,320,3
792,D:\Projects\Python\python\Lab4\dataset\tiger\0792.jpg,tiger,0,480,320,3
793,D:\Projects\Python\python\Lab4\dataset\tiger\0793.jpg,tiger,0,480,270,3
794,D:\Projects\Python\python\Lab4\dataset\tiger\0794.jpg,tiger,0,480,319,3
795,D:\Projects\Python\python\Lab4\dataset\tiger\0795.jpg,tiger,0,247,320,3
796,D:\Projects\Python\python\Lab4\dataset\tiger\0796.jpg,tiger,0,480,320,3
797,D:\Projects\Python\python\Lab4\dataset\tiger\0797.jpg,tiger,0,480,317,3
798,D:\Projects\Python\python\Lab4\dataset\tiger\0798.jpg,tiger,0,480,300,3
799,D:\Projects\Python\python\Lab4\dataset\tiger\0799.jpg,tiger,0,480,234,3
800,D:\Projects\Python\python\Lab4\dataset\tiger\0800.jpg,tiger,0,480,320,3
801,D:\Projects\Python\python\Lab4\dataset\tiger\0801.jpg,tiger,0,214,320,3
802,D:\Projects\Python\python\Lab4\dataset\tiger\0802.jpg,tiger,0,320,320,3
803,D:\Projects\Python\python\Lab4\dataset\tiger\0803.jpg,tiger,0,480,300,3
804,D:\Projects\Python\python\Lab4\dataset\tiger\0804.jpg,tiger,0,480,270,3
805,D:\Projects\Python\python\Lab4\dataset\tiger\0805.jpg,tiger,0,480,320,3
806,D:\Projects\Python\python\Lab4\dataset\tiger\0806.jpg,tiger,0,480,270,3
807,D:\Projects\Python\python\Lab4\dataset\tiger\0807.jpg,tiger,0,480,300,3
808,D:\Projects\Python\python\Lab4\dataset\tiger\0808.jpg,tiger,0,480,300,3
809,D:\Projects\Python\python\Lab4\dataset\tiger\0809.jpg,tiger,0,480,320,3
810,D:\Projects\Python\python\Lab4\dataset\tiger\0810.jpg,tiger,0,433,320,3
811,D:\Projects\Python\python\Lab4\dataset\tiger\0811.jpg,tiger,0,480,320,3
812,D:\Projects\Python\python\Lab4\dataset\tiger\0812.jpg,tiger,0,480,300,3
813,D:\Projects\Python\python\Lab4\dataset\tiger\0813.jpg,tiger,0,480,300,3
814,D:\Projects\Python\python\Lab4\dataset\tiger\0814.jpg,tiger,0,480,270,3
815,D:\Projects\Python\python\Lab4\dataset\tiger\0815.jpg,tiger,0,480,320,3
816,D:\Projects\Python\python\Lab4\dataset\tiger\0816.jpg,tiger,0,480,270,3
817,D:\Projects\Python\python\Lab4\dataset\tiger\0817.jpg,tiger,0,480,270,3
818,D:\Projects\Python\python\Lab4\dataset\tiger\0818.jpg,tiger,0,480,320,3
819,D:\Projects\Python\python\Lab4\dataset\tiger\0819.jpg,tiger,0,480,300,3
820,D:\Projects\Python\python\Lab4\dataset\tiger\0820.jpg,tiger,0,480,270,3
821,D:\Projects\Python\python\Lab4\dataset\tiger\0821.jpg,tiger,0,448,320,3
822,D:\Projects\Python\python\Lab4\dataset\tiger\0822.jpg,tiger,0,480,270,3
823,D:\Projects\Python\python\Lab4\dataset\tiger\0823.jpg,tiger,0,480,320,3
824,D:\Projects\Python\python\Lab4\dataset\tiger\0824.jpg,tiger,0,480,318,3
825,D:\Projects\Python\python\Lab4\dataset\tiger\0825.jpg,tiger,0,480,270,3
826,D:\Projects\Python\python\Lab4\dataset\tiger\0826.jpg,tiger,0,480,306,3
827,D:\Projects\Python\python\Lab4\dataset\tiger\0827.jpg,tiger,0,256,320,3
828,D:\Projects\Python\python\Lab4\dataset\tiger\0828.jpg,tiger,0,480,298,3
829,D:\Projects\Python\python\Lab4\dataset\tiger\0829.jpg,tiger,0,480,320,3
830,D:\Projects\Python\python\Lab4\dataset\tiger\0830.jpg,tiger,0,480,320,3
831,D:\Projects\Python\python\Lab4\dataset\tiger\0831.jpg,tiger,0,480,320,3
832,D:\Projects\Python\python\Lab4\dataset\tiger\0832.jpg,tiger,0,427,320,3
833,D:\Projects\Python\python\Lab4\dataset\tiger\0833.jpg,tiger,0,480,290,3
834,D:\Projects\Python\python\Lab4\dataset\tiger\0834.jpg,tiger,0,480,318,3
835,D:\Projects\Python\python\Lab4\dataset\tiger\0835.jpg,tiger,0,480,320,3
836,D:\Projects\Python\python\Lab4\dataset\tiger\0836.jpg,tiger,0,480,320,3
837,D:\Projects\Python\python\Lab4\dataset\tiger\0837.jpg,tiger,0,427,320,3
838,D:\Projects\Python\python\Lab4\dataset\tiger\0838.jpg,tiger,0,480,320,3
839,D:\Projects\Python\python\Lab4\dataset\tiger\0839.jpg,tiger,0,480,307,3
840,D:\Projects\Python\python\Lab4\dataset\tiger\0840.jpg,tiger,0,256,320,3
841,D:\Projects\Python\python\Lab4\dataset\tiger\0841.jpg,tiger,0,480,298,3
842,D:\Projects\Python\python\Lab4\dataset\tiger\0842.jpg,tiger,0,480,320,3
843,D:\Projects\Python\python\Lab4\dataset\tiger\0843.jpg,tiger,0,480,270,3
844,D:\Projects\Python\python\Lab4\dataset\tiger\0844.jpg,tiger,0,480,320,3
845,D:\Projects\Python\python\Lab4\dataset\tiger\0845.jpg,tiger,0,480,320,3
846,D:\Projects\Python\python\Lab4\dataset\tiger\0846.jpg,tiger,0,427,320,3
847,D:\Projects\Python\python\Lab4\dataset\tiger\0847.jpg,tiger,0,480,290,3
848,D:\Projects\Python\python\Lab4\dataset\tiger\0848.jpg,tiger,0,480,318,3
849,D:\Projects\Python\python\Lab4\dataset\tiger\0849.jpg,tiger,0,480,320,3
850,D:\Projects\Python\python\Lab4\dataset\tiger\0850.jpg,tiger,0,480,320,3
851,D:\Projects\Python\python\Lab4\dataset\tiger\0851.jpg,tiger,0,427,320,3
852,D:\Projects\Python\python\Lab4\dataset\tiger\0852.jpg,tiger,0,480,320,3
853,D:\Projects\Python\python\Lab4\dataset\tiger\0853.jpg,tiger,0,480,307,3
854,D:\Projects\Python\python\Lab4\dataset\tiger\0854.jpg,tiger,0,443,320,3
855,D:\Projects\Python\python\Lab4\dataset\tiger\0855.jpg,tiger,0,240,320,3
856,D:\Projects\Python\python\Lab4\dataset\tiger\0856.jpg,tiger,0,480,300,3
857,D:\Projects\Python\python\Lab4\dataset\tiger\0857.jpg,tiger,0,462,320,3
858,D:\Projects\Python\python\Lab4\dataset\tiger\0858.jpg,tiger,0,480,300,3
859,D:\Projects\Python\python\Lab4\dataset\tiger\0859.jpg,tiger,0,480,300,3
860,D:\Projects\Python\python\Lab4\dataset\tiger\0860.jpg,tiger,0,427,320,3
861,D:\Projects\Python\python\Lab4\dataset\tiger\0861.jpg,tiger,0,480,256,3
862,D:\Projects\Python\python\Lab4\dataset\tiger\0862.jpg,tiger,0,335,320,3
863,D:\Projects\Python\python\Lab4\dataset\tiger\0863.jpg,tiger,0,480,270,3
864,D:\Projects\Python\python\Lab4\dataset\tiger\0864.jpg,tiger,0,480,318,3
865,D:\Projects\Python\python\Lab4\dataset\tiger\0865.jpg,tiger,0,480,320,3
866,D:\Projects\Python\python\Lab4\dataset\tiger\0866.jpg,tiger,0,480,306,3
867,D:\Projects\Python\python\Lab4\dataset\tiger\0867.jpg,tiger,0,480,300,3
868,D:\Projects\Python\python\Lab4\dataset\tiger\0868.jpg,tiger,0,480,270,3
869,D:\Projects\Python\python\Lab4\dataset\tiger\0869.jpg,tiger,0,480,320,3
870,D:\Projects\Python\python\Lab4\dataset\tiger\0870.jpg,tiger,0,213,320,3
871,D:\Projects\Python\python\Lab4\dataset\tiger\0871.jpg,tiger,0,480,320,3
872,D:\Projects\Python\python\Lab4\dataset\tiger\0872.jpg,tiger,0,480,300,3
873,D:\Projects\Python\python\Lab4\dataset\tiger\0873.jpg,tiger,0,480,300,3
874,D:\Projects\Python\python\Lab4\dataset\tiger\0874.jpg,tiger,0,480,300,3
875,D:\Projects\Python\python\Lab4\dataset\tiger\0875.jpg,tiger,0,480,320,3
876,D:\Projects\Python\python\Lab4\dataset\tiger\0876.jpg,tiger,0,427,320,3
877,D:\Projects\Python\python\Lab4\dataset\tiger\0877.jpg,tiger,0,480,320,3
878,D:\Projects\Python\python\Lab4\dataset\tiger\0878.jpg,tiger,0,480,300,3
879,D:\Projects\Python\python\Lab4\dataset\tiger\0879.jpg,tiger,0,457,320,3
880,D:\Projects\Python\python\Lab4\dataset\tiger\0880.jpg,tiger,0,480,300,3
881,D:\Projects\Python\python\Lab4\dataset\tiger\0881.jpg,tiger,0,480,320,3
882,D:\Projects\Python\python\Lab4\dataset\tiger\0882.jpg,tiger,0,450,320,3
883,D:\Projects\Python\python\Lab4\dataset\tiger\0883.jpg,tiger,0,480,319,3
884,D:\Projects\Python\python\Lab4\dataset\tiger\0884.jpg,tiger,0,480,300,3
885,D:\Projects\Python\python\Lab4\dataset\tiger\0885.jpg,tiger,0,480,268,3
886,D:\Projects\Python\python\Lab4\dataset\tiger\0886.jpg,tiger,0,480,300,3
887,D:\Projects\Python\python\Lab4\dataset\tiger\0887.jpg,tiger,0,427,320,3
888,D:\Projects\Python\python\Lab4\dataset\tiger\0888.jpg,tiger,0,480,300,3
889,D:\Projects\Python\python\Lab4\dataset\tiger\0889.jpg,tiger,0,427,320,3
890,D:\Projects\Python\python\Lab4\dataset\tiger\0890.jpg,tiger,0,427,320,3
891,D:\Projects\Python\python\Lab4\dataset\tiger\0891.jpg,tiger,0,427,320,3
892,D:\Projects\Python\python\Lab4\dataset\tiger\0892.jpg,tiger,0,480,318,3
893,D:\Projects\Python\python\Lab4\dataset\tiger\0893.jpg,tiger,0,427,320,3
894,D:\Projects\Python\python\Lab4\dataset\tiger\0894.jpg,tiger,0,480,300,3
895,D:\Projects\Python\python\Lab4\dataset\tiger\0895.jpg,tiger,0,480,270,3
896,D:\Projects\Python\python\Lab4\dataset\tiger\0896.jpg,tiger,0,480,300,3
897,D:\Projects\Python\python\Lab4\dataset\tiger\0897.jpg,tiger,0,275,320,3
898,D:\Projects\Python\python\Lab4\dataset\tiger\0898.jpg,tiger,0,480,319,3
899,D:\Projects\Python\python\Lab4\dataset\tiger\0899.jpg,tiger,0,249,320,3
900,D:\Projects\Python\python\Lab4\dataset\tiger\0900.jpg,tiger,0,480,320,3
901,D:\Projects\Python\python\Lab4\dataset\tiger\0901.jpg,tiger,0,480,319,3
902,D:\Projects\Python\python\Lab4\dataset\tiger\0902.jpg,tiger,0,480,241,3
903,D:\Projects\Python\python\Lab4\dataset\tiger\0903.jpg,tiger,0,421,320,3
904,D:\Projects\Python\python\Lab4\dataset\tiger\0904.jpg,tiger,0,267,320,3
905,D:\Projects\Python\python\Lab4\dataset\tiger\0905.jpg,tiger,0,257,320,3
906,D:\Projects\Python\python\Lab4\dataset\tiger\0906.jpg,tiger,0,462,320,3
907,D:\Projects\Python\python\Lab4\dataset\tiger\0907.jpg,tiger,0,480,270,3
908,D:\Projects\Python\python\Lab4\dataset\tiger\0908.jpg,tiger,0,480,320,3
